date,hour,day_of_week,month,zone,total_slots,occupied,available,occupancy_pct,is_weekend,is_semester
2025-05-31,11,5,5,B,15,3,12,22.2,1,1
2025-05-31,11,5,5,C,15,3,12,25.1,1,1
2025-05-31,11,5,5,D,15,4,11,28.1,1,1
2025-05-31,12,5,5,A,15,3,12,20.4,1,1
2025-05-31,12,5,5,B,15,3,12,20.8,1,1
2025-05-31,12,5,5,C,15,3,12,25.1,1,1
2025-05-31,12,5,5,D,15,6,9,40.2,1,1
2025-05-31,13,5,5,A,15,3,12,23.3,1,1
2025-05-31,13,5,5,B,15,6,9,42.6,1,1
2025-05-31,13,5,5,C,15,5,10,39.7,1,1
2025-05-31,13,5,5,D,15,3,12,20.2,1,1
2025-05-31,14,5,5,A,15,3,12,25.8,1,1
2025-05-31,14,5,5,B,15,2,13,19.0,1,1
2025-05-31,14,5,5,C,15,3,12,21.5,1,1
2025-05-31,14,5,5,D,15,1,14,8.3,1,1
2025-05-31,15,5,5,A,15,4,11,27.6,1,1
2025-05-31,15,5,5,B,15,5,10,36.5,1,1
2025-05-31,15,5,5,C,15,2,13,17.2,1,1
2025-05-31,15,5,5,D,15,2,13,17.7,1,1
2025-05-31,16,5,5,A,15,2,13,14.6,1,1
2025-05-31,16,5,5,B,15,4,11,27.5,1,1
2025-05-31,16,5,5,C,15,3,12,24.2,1,1
2025-05-31,16,5,5,D,15,3,12,20.1,1,1
2025-05-31,17,5,5,A,15,3,12,22.4,1,1
2025-05-31,17,5,5,B,15,2,13,18.7,1,1
2025-05-31,17,5,5,C,15,3,12,22.9,1,1
2025-05-31,17,5,5,D,15,2,13,16.6,1,1
2025-05-31,18,5,5,A,15,4,11,26.7,1,1
2025-05-31,18,5,5,B,15,3,12,22.7,1,1
2025-05-31,18,5,5,C,15,4,11,27.9,1,1
2025-05-31,18,5,5,D,15,3,12,22.2,1,1
2025-05-31,19,5,5,A,15,3,12,25.7,1,1
2025-05-31,19,5,5,B,15,4,11,33.1,1,1
2025-05-31,19,5,5,C,15,3,12,22.3,1,1
2025-05-31,19,5,5,D,15,4,11,27.2,1,1
2025-05-31,20,5,5,A,15,2,13,14.9,1,1
2025-05-31,20,5,5,B,15,0,15,5.0,1,1
2025-05-31,20,5,5,C,15,2,13,18.3,1,1
2025-05-31,20,5,5,D,15,1,14,8.1,1,1
2025-05-31,21,5,5,A,15,1,14,9.6,1,1
2025-05-31,21,5,5,B,15,1,14,11.0,1,1
2025-05-31,21,5,5,C,15,0,15,5.1,1,1
2025-05-31,21,5,5,D,15,1,14,8.8,1,1
2025-06-01,6,6,6,A,15,0,15,5.0,1,0
2025-06-01,6,6,6,B,15,2,13,15.1,1,0
2025-06-01,6,6,6,C,15,0,15,5.0,1,0
2025-06-01,6,6,6,D,15,0,15,5.0,1,0
2025-06-01,7,6,6,A,15,0,15,5.0,1,0
2025-06-01,7,6,6,B,15,1,14,7.1,1,0
2025-06-01,7,6,6,C,15,0,15,5.9,1,0
2025-06-01,7,6,6,D,15,1,14,7.0,1,0
2025-06-01,8,6,6,A,15,0,15,5.5,1,0
2025-06-01,8,6,6,B,15,0,15,5.0,1,0
2025-06-01,8,6,6,C,15,2,13,15.7,1,0
2025-06-01,8,6,6,D,15,3,12,21.4,1,0
2025-06-01,9,6,6,A,15,0,15,5.5,1,0
2025-06-01,9,6,6,B,15,3,12,24.6,1,0
2025-06-01,9,6,6,C,15,1,14,13.0,1,0
2025-06-01,9,6,6,D,15,1,14,9.5,1,0
2025-06-01,10,6,6,A,15,1,14,10.5,1,0
2025-06-01,10,6,6,B,15,0,15,5.0,1,0
2025-06-01,10,6,6,C,15,2,13,18.6,1,0
2025-06-01,10,6,6,D,15,0,15,5.0,1,0
2025-06-01,11,6,6,A,15,0,15,5.8,1,0
2025-06-01,11,6,6,B,15,2,13,18.4,1,0
2025-06-01,11,6,6,C,15,0,15,5.0,1,0
2025-06-01,11,6,6,D,15,0,15,5.0,1,0
2025-06-01,12,6,6,A,15,1,14,11.9,1,0
2025-06-01,12,6,6,B,15,1,14,12.8,1,0
2025-06-01,12,6,6,C,15,1,14,13.3,1,0
2025-06-01,12,6,6,D,15,0,15,6.0,1,0
2025-06-01,13,6,6,A,15,4,11,32.3,1,0
2025-06-01,13,6,6,B,15,1,14,8.7,1,0
2025-06-01,13,6,6,C,15,1,14,7.6,1,0
2025-06-01,13,6,6,D,15,0,15,5.0,1,0
2025-06-01,14,6,6,A,15,1,14,12.3,1,0
2025-06-01,14,6,6,B,15,2,13,14.7,1,0
2025-06-01,14,6,6,C,15,2,13,18.4,1,0
2025-06-01,14,6,6,D,15,0,15,5.0,1,0
2025-06-01,15,6,6,A,15,1,14,9.3,1,0
2025-06-01,15,6,6,B,15,2,13,13.4,1,0
2025-06-01,15,6,6,C,15,2,13,13.5,1,0
2025-06-01,15,6,6,D,15,1,14,7.9,1,0
2025-06-01,16,6,6,A,15,2,13,15.6,1,0
2025-06-01,16,6,6,B,15,0,15,5.0,1,0
2025-06-01,16,6,6,C,15,3,12,21.3,1,0
2025-06-01,16,6,6,D,15,2,13,15.8,1,0
2025-06-01,17,6,6,A,15,0,15,5.0,1,0
2025-06-01,17,6,6,B,15,0,15,5.0,1,0
2025-06-01,17,6,6,C,15,0,15,5.0,1,0
2025-06-01,17,6,6,D,15,1,14,12.1,1,0
2025-06-01,18,6,6,A,15,0,15,5.0,1,0
2025-06-01,18,6,6,B,15,0,15,5.8,1,0
2025-06-01,18,6,6,C,15,1,14,11.2,1,0
2025-06-01,18,6,6,D,15,0,15,6.2,1,0
2025-06-01,19,6,6,A,15,1,14,11.7,1,0
2025-06-01,19,6,6,B,15,0,15,5.0,1,0
2025-06-01,19,6,6,C,15,1,14,12.3,1,0
2025-06-01,19,6,6,D,15,0,15,5.0,1,0
2025-06-01,20,6,6,A,15,0,15,5.0,1,0
2025-06-01,20,6,6,B,15,0,15,5.4,1,0
2025-06-01,20,6,6,C,15,0,15,5.0,1,0
2025-06-01,20,6,6,D,15,0,15,5.0,1,0
2025-06-01,21,6,6,A,15,0,15,5.0,1,0
2025-06-01,21,6,6,B,15,0,15,5.0,1,0
2025-06-01,21,6,6,C,15,0,15,5.0,1,0
2025-06-01,21,6,6,D,15,0,15,5.0,1,0
2025-06-02,6,0,6,A,15,1,14,12.4,0,0
2025-06-02,6,0,6,B,15,2,13,17.1,0,0
2025-06-02,6,0,6,C,15,0,15,5.0,0,0
2025-06-02,6,0,6,D,15,3,12,20.5,0,0
2025-06-02,7,0,6,A,15,3,12,26.3,0,0
2025-06-02,7,0,6,B,15,0,15,5.0,0,0
2025-06-02,7,0,6,C,15,3,12,23.5,0,0
2025-06-02,7,0,6,D,15,1,14,10.1,0,0
2025-06-02,8,0,6,A,15,6,9,42.4,0,0
2025-06-02,8,0,6,B,15,4,11,30.0,0,0
2025-06-02,8,0,6,C,15,5,10,38.0,0,0
2025-06-02,8,0,6,D,15,4,11,30.4,0,0
2025-06-02,9,0,6,A,15,4,11,32.6,0,0
2025-06-02,9,0,6,B,15,3,12,24.7,0,0
2025-06-02,9,0,6,C,15,2,13,18.9,0,0
2025-06-02,9,0,6,D,15,4,11,28.7,0,0
2025-06-02,10,0,6,A,15,6,9,43.7,0,0
2025-06-02,10,0,6,B,15,5,10,39.2,0,0
2025-06-02,10,0,6,C,15,4,11,29.7,0,0
2025-06-02,10,0,6,D,15,2,13,17.9,0,0
2025-06-02,11,0,6,A,15,4,11,29.0,0,0
2025-06-02,11,0,6,B,15,5,10,39.2,0,0
2025-06-02,11,0,6,C,15,3,12,23.1,0,0
2025-06-02,11,0,6,D,15,3,12,25.1,0,0
2025-06-02,12,0,6,A,15,3,12,25.9,0,0
2025-06-02,12,0,6,B,15,4,11,32.7,0,0
2025-06-02,12,0,6,C,15,3,12,23.3,0,0
2025-06-02,12,0,6,D,15,4,11,32.4,0,0
2025-06-02,13,0,6,A,15,6,9,40.7,0,0
2025-06-02,13,0,6,B,15,3,12,26.0,0,0
2025-06-02,13,0,6,C,15,3,12,26.0,0,0
2025-06-02,13,0,6,D,15,2,13,19.6,0,0
2025-06-02,14,0,6,A,15,3,12,20.8,0,0
2025-06-02,14,0,6,B,15,3,12,21.1,0,0
2025-06-02,14,0,6,C,15,4,11,26.8,0,0
2025-06-02,14,0,6,D,15,3,12,25.0,0,0
2025-06-02,15,0,6,A,15,5,10,33.4,0,0
2025-06-02,15,0,6,B,15,3,12,25.6,0,0
2025-06-02,15,0,6,C,15,4,11,32.7,0,0
2025-06-02,15,0,6,D,15,3,12,22.9,0,0
2025-06-02,16,0,6,A,15,5,10,37.8,0,0
2025-06-02,16,0,6,B,15,2,13,13.8,0,0
2025-06-02,16,0,6,C,15,0,15,5.0,0,0
2025-06-02,16,0,6,D,15,3,12,24.7,0,0
2025-06-02,17,0,6,A,15,2,13,16.2,0,0
2025-06-02,17,0,6,B,15,3,12,22.3,0,0
2025-06-02,17,0,6,C,15,2,13,19.2,0,0
2025-06-02,17,0,6,D,15,4,11,31.9,0,0
2025-06-02,18,0,6,A,15,4,11,30.8,0,0
2025-06-02,18,0,6,B,15,3,12,25.3,0,0
2025-06-02,18,0,6,C,15,4,11,28.3,0,0
2025-06-02,18,0,6,D,15,3,12,22.1,0,0
2025-06-02,19,0,6,A,15,3,12,23.9,0,0
2025-06-02,19,0,6,B,15,4,11,32.6,0,0
2025-06-02,19,0,6,C,15,1,14,12.7,0,0
2025-06-02,19,0,6,D,15,3,12,21.8,0,0
2025-06-02,20,0,6,A,15,0,15,5.0,0,0
2025-06-02,20,0,6,B,15,1,14,11.6,0,0
2025-06-02,20,0,6,C,15,1,14,10.5,0,0
2025-06-02,20,0,6,D,15,3,12,21.4,0,0
2025-06-02,21,0,6,A,15,0,15,5.0,0,0
2025-06-02,21,0,6,B,15,0,15,5.2,0,0
2025-06-02,21,0,6,C,15,2,13,15.6,0,0
2025-06-02,21,0,6,D,15,1,14,10.7,0,0
2025-06-03,6,1,6,A,15,2,13,17.5,0,0
2025-06-03,6,1,6,B,15,0,15,6.4,0,0
2025-06-03,6,1,6,C,15,1,14,7.9,0,0
2025-06-03,6,1,6,D,15,3,12,21.2,0,0
2025-06-03,7,1,6,A,15,2,13,15.7,0,0
2025-06-03,7,1,6,B,15,2,13,17.0,0,0
2025-06-03,7,1,6,C,15,1,14,11.7,0,0
2025-06-03,7,1,6,D,15,0,15,5.0,0,0
2025-06-03,8,1,6,A,15,6,9,46.6,0,0
2025-06-03,8,1,6,B,15,5,10,38.0,0,0
2025-06-03,8,1,6,C,15,7,8,49.0,0,0
2025-06-03,8,1,6,D,15,2,13,19.1,0,0
2025-06-03,9,1,6,A,15,6,9,45.7,0,0
2025-06-03,9,1,6,B,15,3,12,23.5,0,0
2025-06-03,9,1,6,C,15,4,11,31.9,0,0
2025-06-03,9,1,6,D,15,5,10,35.0,0,0
2025-06-03,10,1,6,A,15,3,12,22.5,0,0
2025-06-03,10,1,6,B,15,4,11,32.4,0,0
2025-06-03,10,1,6,C,15,3,12,26.1,0,0
2025-06-03,10,1,6,D,15,3,12,21.6,0,0
2025-06-03,11,1,6,A,15,5,10,37.6,0,0
2025-06-03,11,1,6,B,15,5,10,39.0,0,0
2025-06-03,11,1,6,C,15,3,12,25.9,0,0
2025-06-03,11,1,6,D,15,3,12,25.6,0,0
2025-06-03,12,1,6,A,15,5,10,35.4,0,0
2025-06-03,12,1,6,B,15,4,11,30.0,0,0
2025-06-03,12,1,6,C,15,2,13,18.3,0,0
2025-06-03,12,1,6,D,15,4,11,32.9,0,0
2025-06-03,13,1,6,A,15,5,10,36.9,0,0
2025-06-03,13,1,6,B,15,4,11,33.2,0,0
2025-06-03,13,1,6,C,15,3,12,20.5,0,0
2025-06-03,13,1,6,D,15,3,12,20.3,0,0
2025-06-03,14,1,6,A,15,4,11,30.8,0,0
2025-06-03,14,1,6,B,15,2,13,15.7,0,0
2025-06-03,14,1,6,C,15,1,14,11.7,0,0
2025-06-03,14,1,6,D,15,2,13,17.6,0,0
2025-06-03,15,1,6,A,15,5,10,36.4,0,0
2025-06-03,15,1,6,B,15,3,12,22.8,0,0
2025-06-03,15,1,6,C,15,2,13,17.0,0,0
2025-06-03,15,1,6,D,15,2,13,15.9,0,0
2025-06-03,16,1,6,A,15,4,11,28.6,0,0
2025-06-03,16,1,6,B,15,3,12,25.2,0,0
2025-06-03,16,1,6,C,15,6,9,42.5,0,0
2025-06-03,16,1,6,D,15,4,11,30.8,0,0
2025-06-03,17,1,6,A,15,5,10,35.8,0,0
2025-06-03,17,1,6,B,15,5,10,33.3,0,0
2025-06-03,17,1,6,C,15,2,13,13.6,0,0
2025-06-03,17,1,6,D,15,1,14,9.4,0,0
2025-06-03,18,1,6,A,15,2,13,18.7,0,0
2025-06-03,18,1,6,B,15,5,10,34.7,0,0
2025-06-03,18,1,6,C,15,2,13,17.2,0,0
2025-06-03,18,1,6,D,15,1,14,9.2,0,0
2025-06-03,19,1,6,A,15,3,12,24.2,0,0
2025-06-03,19,1,6,B,15,3,12,22.1,0,0
2025-06-03,19,1,6,C,15,3,12,23.7,0,0
2025-06-03,19,1,6,D,15,3,12,21.2,0,0
2025-06-03,20,1,6,A,15,0,15,5.0,0,0
2025-06-03,20,1,6,B,15,2,13,15.5,0,0
2025-06-03,20,1,6,C,15,0,15,5.0,0,0
2025-06-03,20,1,6,D,15,1,14,6.7,0,0
2025-06-03,21,1,6,A,15,2,13,17.0,0,0
2025-06-03,21,1,6,B,15,0,15,5.0,0,0
2025-06-03,21,1,6,C,15,0,15,5.0,0,0
2025-06-03,21,1,6,D,15,1,14,12.7,0,0
2025-06-04,6,2,6,A,15,1,14,9.2,0,0
2025-06-04,6,2,6,B,15,1,14,10.9,0,0
2025-06-04,6,2,6,C,15,2,13,17.0,0,0
2025-06-04,6,2,6,D,15,4,11,27.6,0,0
2025-06-04,7,2,6,A,15,3,12,20.9,0,0
2025-06-04,7,2,6,B,15,2,13,17.8,0,0
2025-06-04,7,2,6,C,15,2,13,16.8,0,0
2025-06-04,7,2,6,D,15,0,15,5.0,0,0
2025-06-04,8,2,6,A,15,6,9,40.0,0,0
2025-06-04,8,2,6,B,15,5,10,33.8,0,0
2025-06-04,8,2,6,C,15,4,11,33.2,0,0
2025-06-04,8,2,6,D,15,4,11,28.1,0,0
2025-06-04,9,2,6,A,15,6,9,42.1,0,0
2025-06-04,9,2,6,B,15,4,11,31.5,0,0
2025-06-04,9,2,6,C,15,4,11,31.1,0,0
2025-06-04,9,2,6,D,15,2,13,17.4,0,0
2025-06-04,10,2,6,A,15,5,10,36.5,0,0
2025-06-04,10,2,6,B,15,6,9,45.1,0,0
2025-06-04,10,2,6,C,15,4,11,33.2,0,0
2025-06-04,10,2,6,D,15,4,11,27.0,0,0
2025-06-04,11,2,6,A,15,7,8,49.7,0,0
2025-06-04,11,2,6,B,15,2,13,19.1,0,0
2025-06-04,11,2,6,C,15,2,13,18.1,0,0
2025-06-04,11,2,6,D,15,5,10,37.7,0,0
2025-06-04,12,2,6,A,15,5,10,34.9,0,0
2025-06-04,12,2,6,B,15,4,11,28.1,0,0
2025-06-04,12,2,6,C,15,2,13,17.4,0,0
2025-06-04,12,2,6,D,15,4,11,27.6,0,0
2025-06-04,13,2,6,A,15,5,10,38.9,0,0
2025-06-04,13,2,6,B,15,3,12,21.2,0,0
2025-06-04,13,2,6,C,15,3,12,25.9,0,0
2025-06-04,13,2,6,D,15,3,12,21.3,0,0
2025-06-04,14,2,6,A,15,5,10,34.2,0,0
2025-06-04,14,2,6,B,15,2,13,19.0,0,0
2025-06-04,14,2,6,C,15,5,10,35.2,0,0
2025-06-04,14,2,6,D,15,4,11,29.7,0,0
2025-06-04,15,2,6,A,15,4,11,29.3,0,0
2025-06-04,15,2,6,B,15,3,12,26.3,0,0
2025-06-04,15,2,6,C,15,3,12,24.1,0,0
2025-06-04,15,2,6,D,15,2,13,16.2,0,0
2025-06-04,16,2,6,A,15,4,11,28.7,0,0
2025-06-04,16,2,6,B,15,3,12,25.8,0,0
2025-06-04,16,2,6,C,15,5,10,38.1,0,0
2025-06-04,16,2,6,D,15,4,11,30.0,0,0
2025-06-04,17,2,6,A,15,5,10,35.1,0,0
2025-06-04,17,2,6,B,15,4,11,27.0,0,0
2025-06-04,17,2,6,C,15,1,14,12.7,0,0
2025-06-04,17,2,6,D,15,2,13,18.9,0,0
2025-06-04,18,2,6,A,15,5,10,35.4,0,0
2025-06-04,18,2,6,B,15,2,13,13.9,0,0
2025-06-04,18,2,6,C,15,4,11,26.7,0,0
2025-06-04,18,2,6,D,15,5,10,37.8,0,0
2025-06-04,19,2,6,A,15,5,10,36.1,0,0
2025-06-04,19,2,6,B,15,5,10,35.3,0,0
2025-06-04,19,2,6,C,15,3,12,23.3,0,0
2025-06-04,19,2,6,D,15,4,11,26.9,0,0
2025-06-04,20,2,6,A,15,0,15,5.8,0,0
2025-06-04,20,2,6,B,15,2,13,16.4,0,0
2025-06-04,20,2,6,C,15,2,13,14.2,0,0
2025-06-04,20,2,6,D,15,1,14,10.3,0,0
2025-06-04,21,2,6,A,15,3,12,22.0,0,0
2025-06-04,21,2,6,B,15,0,15,5.7,0,0
2025-06-04,21,2,6,C,15,1,14,7.5,0,0
2025-06-04,21,2,6,D,15,1,14,8.8,0,0
2025-06-05,6,3,6,A,15,1,14,7.9,0,0
2025-06-05,6,3,6,B,15,2,13,15.8,0,0
2025-06-05,6,3,6,C,15,0,15,5.0,0,0
2025-06-05,6,3,6,D,15,2,13,19.6,0,0
2025-06-05,7,3,6,A,15,2,13,16.5,0,0
2025-06-05,7,3,6,B,15,1,14,9.8,0,0
2025-06-05,7,3,6,C,15,0,15,5.9,0,0
2025-06-05,7,3,6,D,15,1,14,9.3,0,0
2025-06-05,8,3,6,A,15,6,9,44.6,0,0
2025-06-05,8,3,6,B,15,5,10,38.4,0,0
2025-06-05,8,3,6,C,15,3,12,25.0,0,0
2025-06-05,8,3,6,D,15,3,12,20.4,0,0
2025-06-05,9,3,6,A,15,6,9,44.4,0,0
2025-06-05,9,3,6,B,15,4,11,28.2,0,0
2025-06-05,9,3,6,C,15,4,11,31.1,0,0
2025-06-05,9,3,6,D,15,4,11,28.2,0,0
2025-06-05,10,3,6,A,15,6,9,41.6,0,0
2025-06-05,10,3,6,B,15,6,9,40.9,0,0
2025-06-05,10,3,6,C,15,3,12,20.5,0,0
2025-06-05,10,3,6,D,15,1,14,11.9,0,0
2025-06-05,11,3,6,A,15,4,11,30.0,0,0
2025-06-05,11,3,6,B,15,6,9,44.4,0,0
2025-06-05,11,3,6,C,15,6,9,43.2,0,0
2025-06-05,11,3,6,D,15,5,10,38.6,0,0
2025-06-05,12,3,6,A,15,4,11,33.0,0,0
2025-06-05,12,3,6,B,15,2,13,15.7,0,0
2025-06-05,12,3,6,C,15,1,14,8.3,0,0
2025-06-05,12,3,6,D,15,2,13,19.1,0,0
2025-06-05,13,3,6,A,15,4,11,32.9,0,0
2025-06-05,13,3,6,B,15,6,9,40.4,0,0
2025-06-05,13,3,6,C,15,5,10,33.9,0,0
2025-06-05,13,3,6,D,15,3,12,25.8,0,0
2025-06-05,14,3,6,A,15,3,12,25.1,0,0
2025-06-05,14,3,6,B,15,3,12,20.3,0,0
2025-06-05,14,3,6,C,15,4,11,27.2,0,0
2025-06-05,14,3,6,D,15,4,11,28.0,0,0
2025-06-05,15,3,6,A,15,5,10,35.3,0,0
2025-06-05,15,3,6,B,15,2,13,19.7,0,0
2025-06-05,15,3,6,C,15,4,11,30.4,0,0
2025-06-05,15,3,6,D,15,3,12,25.8,0,0
2025-06-05,16,3,6,A,15,3,12,23.6,0,0
2025-06-05,16,3,6,B,15,3,12,21.7,0,0
2025-06-05,16,3,6,C,15,4,11,30.7,0,0
2025-06-05,16,3,6,D,15,3,12,20.5,0,0
2025-06-05,17,3,6,A,15,6,9,40.3,0,0
2025-06-05,17,3,6,B,15,4,11,28.0,0,0
2025-06-05,17,3,6,C,15,2,13,17.7,0,0
2025-06-05,17,3,6,D,15,2,13,19.1,0,0
2025-06-05,18,3,6,A,15,4,11,28.1,0,0
2025-06-05,18,3,6,B,15,2,13,18.2,0,0
2025-06-05,18,3,6,C,15,2,13,14.3,0,0
2025-06-05,18,3,6,D,15,3,12,24.8,0,0
2025-06-05,19,3,6,A,15,5,10,34.4,0,0
2025-06-05,19,3,6,B,15,4,11,28.8,0,0
2025-06-05,19,3,6,C,15,5,10,33.7,0,0
2025-06-05,19,3,6,D,15,2,13,14.9,0,0
2025-06-05,20,3,6,A,15,3,12,24.9,0,0
2025-06-05,20,3,6,B,15,0,15,5.0,0,0
2025-06-05,20,3,6,C,15,0,15,5.0,0,0
2025-06-05,20,3,6,D,15,0,15,5.0,0,0
2025-06-05,21,3,6,A,15,1,14,7.9,0,0
2025-06-05,21,3,6,B,15,0,15,6.0,0,0
2025-06-05,21,3,6,C,15,1,14,13.2,0,0
2025-06-05,21,3,6,D,15,1,14,10.0,0,0
2025-06-06,6,4,6,A,15,0,15,6.6,0,0
2025-06-06,6,4,6,B,15,1,14,10.9,0,0
2025-06-06,6,4,6,C,15,1,14,9.6,0,0
2025-06-06,6,4,6,D,15,0,15,5.0,0,0
2025-06-06,7,4,6,A,15,1,14,8.3,0,0
2025-06-06,7,4,6,B,15,1,14,7.8,0,0
2025-06-06,7,4,6,C,15,3,12,24.1,0,0
2025-06-06,7,4,6,D,15,1,14,12.7,0,0
2025-06-06,8,4,6,A,15,6,9,44.4,0,0
2025-06-06,8,4,6,B,15,3,12,22.0,0,0
2025-06-06,8,4,6,C,15,6,9,40.2,0,0
2025-06-06,8,4,6,D,15,5,10,37.6,0,0
2025-06-06,9,4,6,A,15,3,12,23.1,0,0
2025-06-06,9,4,6,B,15,4,11,28.4,0,0
2025-06-06,9,4,6,C,15,5,10,34.6,0,0
2025-06-06,9,4,6,D,15,4,11,32.4,0,0
2025-06-06,10,4,6,A,15,5,10,33.7,0,0
2025-06-06,10,4,6,B,15,4,11,31.6,0,0
2025-06-06,10,4,6,C,15,3,12,25.8,0,0
2025-06-06,10,4,6,D,15,4,11,28.1,0,0
2025-06-06,11,4,6,A,15,6,9,44.1,0,0
2025-06-06,11,4,6,B,15,3,12,23.8,0,0
2025-06-06,11,4,6,C,15,5,10,35.0,0,0
2025-06-06,11,4,6,D,15,2,13,17.7,0,0
2025-06-06,12,4,6,A,15,4,11,27.7,0,0
2025-06-06,12,4,6,B,15,5,10,36.5,0,0
2025-06-06,12,4,6,C,15,5,10,34.4,0,0
2025-06-06,12,4,6,D,15,4,11,30.8,0,0
2025-06-06,13,4,6,A,15,3,12,24.0,0,0
2025-06-06,13,4,6,B,15,3,12,26.3,0,0
2025-06-06,13,4,6,C,15,5,10,33.6,0,0
2025-06-06,13,4,6,D,15,3,12,24.3,0,0
2025-06-06,14,4,6,A,15,3,12,23.6,0,0
2025-06-06,14,4,6,B,15,4,11,31.7,0,0
2025-06-06,14,4,6,C,15,2,13,19.5,0,0
2025-06-06,14,4,6,D,15,5,10,36.8,0,0
2025-06-06,15,4,6,A,15,6,9,44.6,0,0
2025-06-06,15,4,6,B,15,4,11,32.8,0,0
2025-06-06,15,4,6,C,15,5,10,36.1,0,0
2025-06-06,15,4,6,D,15,3,12,22.9,0,0
2025-06-06,16,4,6,A,15,5,10,38.3,0,0
2025-06-06,16,4,6,B,15,5,10,39.8,0,0
2025-06-06,16,4,6,C,15,4,11,27.2,0,0
2025-06-06,16,4,6,D,15,3,12,20.4,0,0
2025-06-06,17,4,6,A,15,2,13,14.0,0,0
2025-06-06,17,4,6,B,15,3,12,23.3,0,0
2025-06-06,17,4,6,C,15,4,11,28.2,0,0
2025-06-06,17,4,6,D,15,4,11,26.8,0,0
2025-06-06,18,4,6,A,15,4,11,31.6,0,0
2025-06-06,18,4,6,B,15,2,13,19.7,0,0
2025-06-06,18,4,6,C,15,0,15,5.8,0,0
2025-06-06,18,4,6,D,15,2,13,15.2,0,0
2025-06-06,19,4,6,A,15,3,12,25.2,0,0
2025-06-06,19,4,6,B,15,3,12,21.5,0,0
2025-06-06,19,4,6,C,15,3,12,26.5,0,0
2025-06-06,19,4,6,D,15,5,10,35.1,0,0
2025-06-06,20,4,6,A,15,1,14,12.5,0,0
2025-06-06,20,4,6,B,15,1,14,8.3,0,0
2025-06-06,20,4,6,C,15,1,14,6.9,0,0
2025-06-06,20,4,6,D,15,1,14,9.0,0,0
2025-06-06,21,4,6,A,15,0,15,5.0,0,0
2025-06-06,21,4,6,B,15,1,14,11.0,0,0
2025-06-06,21,4,6,C,15,1,14,12.6,0,0
2025-06-06,21,4,6,D,15,1,14,9.7,0,0
2025-06-07,6,5,6,A,15,1,14,9.3,1,0
2025-06-07,6,5,6,B,15,1,14,8.4,1,0
2025-06-07,6,5,6,C,15,0,15,5.0,1,0
2025-06-07,6,5,6,D,15,1,14,9.0,1,0
2025-06-07,7,5,6,A,15,0,15,5.0,1,0
2025-06-07,7,5,6,B,15,0,15,5.0,1,0
2025-06-07,7,5,6,C,15,0,15,5.0,1,0
2025-06-07,7,5,6,D,15,1,14,7.4,1,0
2025-06-07,8,5,6,A,15,1,14,11.9,1,0
2025-06-07,8,5,6,B,15,0,15,5.0,1,0
2025-06-07,8,5,6,C,15,2,13,14.5,1,0
2025-06-07,8,5,6,D,15,0,15,5.0,1,0
2025-06-07,9,5,6,A,15,2,13,14.8,1,0
2025-06-07,9,5,6,B,15,2,13,13.8,1,0
2025-06-07,9,5,6,C,15,2,13,17.8,1,0
2025-06-07,9,5,6,D,15,3,12,23.8,1,0
2025-06-07,10,5,6,A,15,0,15,5.0,1,0
2025-06-07,10,5,6,B,15,1,14,11.5,1,0
2025-06-07,10,5,6,C,15,1,14,8.5,1,0
2025-06-07,10,5,6,D,15,1,14,13.0,1,0
2025-06-07,11,5,6,A,15,2,13,13.8,1,0
2025-06-07,11,5,6,B,15,1,14,7.7,1,0
2025-06-07,11,5,6,C,15,0,15,5.9,1,0
2025-06-07,11,5,6,D,15,0,15,5.0,1,0
2025-06-07,12,5,6,A,15,2,13,20.0,1,0
2025-06-07,12,5,6,B,15,2,13,14.2,1,0
2025-06-07,12,5,6,C,15,2,13,16.8,1,0
2025-06-07,12,5,6,D,15,0,15,5.9,1,0
2025-06-07,13,5,6,A,15,1,14,6.8,1,0
2025-06-07,13,5,6,B,15,0,15,5.0,1,0
2025-06-07,13,5,6,C,15,1,14,12.3,1,0
2025-06-07,13,5,6,D,15,0,15,5.0,1,0
2025-06-07,14,5,6,A,15,3,12,26.1,1,0
2025-06-07,14,5,6,B,15,0,15,5.0,1,0
2025-06-07,14,5,6,C,15,1,14,11.0,1,0
2025-06-07,14,5,6,D,15,3,12,20.4,1,0
2025-06-07,15,5,6,A,15,2,13,16.1,1,0
2025-06-07,15,5,6,B,15,1,14,11.2,1,0
2025-06-07,15,5,6,C,15,0,15,5.0,1,0
2025-06-07,15,5,6,D,15,0,15,5.0,1,0
2025-06-07,16,5,6,A,15,2,13,17.4,1,0
2025-06-07,16,5,6,B,15,3,12,21.8,1,0
2025-06-07,16,5,6,C,15,0,15,5.3,1,0
2025-06-07,16,5,6,D,15,0,15,5.0,1,0
2025-06-07,17,5,6,A,15,0,15,5.0,1,0
2025-06-07,17,5,6,B,15,0,15,5.0,1,0
2025-06-07,17,5,6,C,15,0,15,6.7,1,0
2025-06-07,17,5,6,D,15,2,13,19.5,1,0
2025-06-07,18,5,6,A,15,2,13,15.0,1,0
2025-06-07,18,5,6,B,15,1,14,10.8,1,0
2025-06-07,18,5,6,C,15,0,15,5.0,1,0
2025-06-07,18,5,6,D,15,0,15,5.0,1,0
2025-06-07,19,5,6,A,15,3,12,20.9,1,0
2025-06-07,19,5,6,B,15,1,14,10.0,1,0
